packet_size,src_port,dest_port,duration,protocol_type,true_label
1312,49071,443,0.7193628489926182,0,0
1343,15521,53,5.9995527196574,1,0
1412,60401,80,3.9540154122880184,1,0
1835,1971,53,3.522000815752184,1,0
1473,56231,53,5.583283275894034,0,0
10550,210,64518,244.80804633117253,3,1
1212,1080,22,5.426318762544768,0,0
1257,12022,22,4.7175457280156055,0,0
1343,32157,53,3.4518370014039172,0,0
1787,34850,443,2.5986841886882464,0,0
1486,38836,22,0.5209107762553461,0,0
1535,65069,80,2.2255708680900574,0,0
1049,57669,443,5.612633868679565,0,0
1521,14722,53,1.8180384461995003,0,0
1347,25602,443,2.3738445094408385,1,0
1624,48522,443,5.015703143382136,0,0
1635,60429,53,5.345485021357736,0,0
1317,33559,80,3.567372277505298,0,0
1746,48192,53,2.751688275175472,0,0
1397,56811,53,0.22250683274393018,1,0
1894,2526,80,1.3089137006944236,0,0
1489,43572,53,2.8542042297732344,0,0
1189,62213,80,3.6321947841186373,0,0
16896,104,60573,171.2421210466797,2,1
1403,31382,80,5.199231360011916,0,0
1342,46235,53,3.681037808381876,0,0
1440,21233,80,2.281600717472982,0,0
1578,23755,53,2.1619046887109885,0,0
1011,21967,53,3.4957948519629625,0,0
1630,49500,443,5.567210838472142,0,0
1308,48780,80,2.103052672466238,0,0
1687,8834,80,1.216373750135871,0,0
1544,23682,443,2.866955313637733,0,0
1945,20683,443,0.1548182174895884,0,0
1427,47662,80,1.6307868697418817,0,0
1237,28131,443,4.625915766617967,0,0
1711,8999,22,4.2403665565810575,0,0
9900,157,63885,62.67821131917928,2,1
1380,41958,443,3.953966385984851,0,0
14362,852,55757,262.40787427658125,3,1
1407,1270,22,2.967941648763991,0,0
984,26745,53,4.932856671293823,0,0
1845,10775,80,4.305230170503704,0,0
689,56224,22,2.739449313523133,0,0
5378,410,56810,222.8903208805232,3,1
1280,22270,443,3.3068976333234903,0,0
1281,5746,53,3.7498533135193592,1,0
1664,38427,53,1.928966662198144,0,0
2013,6424,443,5.744783989493393,0,0
1518,19919,53,0.5456503695151885,0,0
1830,19534,80,5.218332229603214,0,0
1368,39070,22,4.126018795466286,0,0
10913,860,60763,90.36969450033281,3,1
1720,65057,443,5.144089956945852,0,0
1592,29204,443,3.426263545023614,0,0
1246,25992,443,4.687050778650947,1,0
764,54431,443,4.891802358626908,0,0
13927,979,52871,158.70103396309435,3,1
1662,41666,80,1.7981220714522692,1,0
1846,1583,80,3.0621978202590947,0,0
1622,34455,22,1.7276520464987406,0,0
1222,60861,443,1.9530237435872042,0,0
1504,37558,22,5.844947561667351,0,0
1643,37236,80,3.431749035492859,0,0
1493,51894,22,5.422367890736671,0,0
12637,74,57694,242.204047823199,2,1
1538,8231,443,1.977416618164301,0,0
1604,57677,443,2.716142121135723,0,0
1048,13671,22,5.719279367612311,0,0
1549,43063,22,0.9282605739876526,1,0
1597,24528,443,1.2026862778697063,0,0
2023,29803,443,0.8698238480168264,0,0
14050,147,61812,286.2454533531039,2,1
1485,17508,443,4.744414267721148,0,0
1453,51493,53,3.1749761132696763,0,0
1532,27270,53,4.573223465948503,0,0
10811,900,55257,87.45957100962292,3,1
1474,47788,53,2.191452168587356,0,0
2050,37533,443,2.2169584726867098,0,0
1349,33692,443,0.9255883207341542,0,0
1337,7524,80,3.0951802159387407,0,0
1310,3389,80,3.0935150596951884,1,0
1516,44090,22,1.3035931063302937,1,0
1663,32364,80,4.994189256461254,0,0
1201,39188,443,0.5390994574175054,0,0
1781,33043,443,5.534443707910013,0,0
1411,53457,443,3.4330043111842743,0,0
1672,17064,53,2.603573565166419,0,0
9822,536,60925,45.34733702564899,2,1
1560,16422,443,0.9017800544012281,0,0
1241,64496,443,3.111287880899697,1,0
813,59459,22,3.2678318212485498,0,0
1807,44855,443,2.494151370311137,0,0
2013,60720,22,5.913798127811447,0,0
1962,24407,443,1.4806511038716603,0,0
14211,748,64330,61.07545125334086,3,1
1133,38912,22,1.299814875066866,0,0
8703,279,59401,89.81391149466951,3,1
2203,14001,53,3.655158212119113,0,0
15174,62,52429,244.4285905172304,3,1
1300,13492,80,0.1863833602403398,0,0
1850,30519,80,4.984931310183668,0,0
1351,49005,443,3.762246845504484,0,0
1715,12304,443,2.3290781849886577,0,0
1569,1419,443,4.166991947054898,0,0
1748,10845,53,2.4930941995360287,0,0
14212,1009,58714,214.1882020379119,2,1
1643,28603,80,2.2961113693682593,0,0
2015,38588,22,4.0231483499312874,0,0
1414,5778,22,2.2171558928199557,1,0
1943,23123,443,0.9933221367700822,0,0
1490,10729,80,5.066504241629596,0,0
1235,64589,443,2.708347920036699,0,0
1497,43501,53,3.3448472262104967,0,0
1296,2918,22,2.1757619858764685,0,0
1525,18467,22,3.156398664515545,0,0
8258,826,53102,151.04481238360222,2,1
1488,5983,53,5.457521923876756,0,0
1581,18101,22,2.5102731843873967,0,0
12939,800,64532,182.59227459600817,3,1
1265,57465,80,0.3555983845446534,1,0
2140,29044,22,0.39297403880449094,1,0
1680,28641,53,3.6665514442412577,0,0
1725,37397,22,5.179202599007961,0,0
1607,9200,443,3.4160810724985393,0,0
1580,48334,443,0.9258546435325588,1,0
1104,34547,22,2.974152154229909,0,0
1609,63820,80,3.9792993196144963,0,0
1531,45812,80,1.2315687204451964,0,0
1682,31678,80,1.2666676039909486,0,0
1388,36385,443,1.7832517117956448,0,0
1528,24076,80,3.241760860897478,0,0
1663,28608,53,0.20639439540876203,0,0
8890,537,54150,256.99685226386873,3,1
1444,14270,80,5.23684757307738,0,0
1871,25126,53,0.17964425108542048,0,0
11410,584,53102,37.294972870661134,2,1
1649,27663,22,2.7960973033133074,0,0
1684,26846,443,0.42963822738271334,1,0
1130,29629,443,0.9654846682503304,0,0
745,24489,53,3.936127488223453,0,0
16027,404,56428,142.4801396144564,3,1
1707,26499,80,4.318100332893174,1,0
1490,22542,53,5.525786609907851,0,0
15613,958,56453,50.54537272345422,2,1
1740,10022,53,3.1252483150321595,0,0
1680,20379,22,3.8285538677048105,0,0
1558,12241,80,0.5170299255780931,0,0
1858,38329,53,1.5574227686135114,0,0
1666,21914,443,4.021021816136805,0,0
10766,622,59213,94.53806844764283,3,1
1496,43669,80,0.9777612004342975,0,0
978,3906,22,3.2317013067103906,1,0
11996,584,64107,126.50165021728405,2,1
1907,50524,53,5.528799192696482,0,0
1567,27082,53,5.111847573286922,1,0
12512,58,61166,44.853703047879634,2,1
13369,442,62207,49.410263288401225,3,1
1678,61909,53,4.5510789021445035,0,0
1585,46478,22,3.233051898709156,0,0
10847,67,58471,265.2993143359804,2,1
1604,44658,443,3.059700025977472,0,0
1429,10204,53,1.321592200372845,0,0
1417,59731,80,0.5859394845340022,1,0
11405,516,59263,262.93745439977107,3,1
11550,177,56637,122.67149326554816,2,1
1783,16799,80,4.347287874313804,0,0
1644,8169,80,5.884523136638484,0,0
1466,56900,443,2.3649112222309827,0,0
1527,58709,53,3.3564360672857925,0,0
852,54055,53,2.5719544703071664,0,0
1305,37645,80,5.729973360449121,0,0
1647,23465,53,5.401230847079515,0,0
11388,781,60269,202.66551348970336,3,1
9144,715,58648,177.82760490936323,3,1
2463,64334,80,0.15051546267553484,0,0
1556,17376,22,2.214804626096893,0,0
1690,36116,80,2.2674227682002353,0,0
967,43449,80,4.702865998790809,1,0
1333,34093,22,4.117851504350066,1,0
1633,5136,443,1.9653690433118398,0,0
1176,39302,443,3.442924682552514,0,0
15192,925,60456,262.0225234250479,2,1
1783,9520,80,2.0425078929910536,0,0
1448,17906,443,0.16996022360146984,0,0
1942,10576,22,5.016690830922957,0,0
1716,11662,443,2.9404154804136327,0,0
1544,59728,22,3.653193128333031,0,0
1327,7253,22,5.536616593969247,0,0
1510,21470,53,4.6598470479068395,0,0
1210,37947,80,0.423193465863261,1,0
1295,21120,443,5.829807788587514,1,0
957,30689,443,2.7594380143462027,0,0
1246,14104,80,2.632754545471671,0,0
1433,10662,80,1.9710166678082426,0,0
1358,9744,80,1.849898564090899,0,0
1526,44687,53,2.8092038287913583,0,0
1425,3732,80,4.592335994612997,0,0
9048,121,56463,210.98371017010783,3,1
1555,12268,53,3.0895715715345977,0,0
1326,20038,80,2.38082382289647,0,0
1186,29366,443,2.778839500217222,0,0
1290,44850,53,2.813003405083144,1,0
1480,22170,53,1.5752332836661844,0,0
1674,29214,53,2.459732381317839,0,0
1548,63195,80,0.3329082728429228,1,0
9229,468,54918,100.60351195436536,2,1
1519,2909,22,0.15466000146452133,1,0
1696,62665,53,5.5979453087239515,0,0
1119,23426,22,3.7494683472676136,0,0
1444,45937,443,3.1098129604187514,0,0
1741,37611,80,0.2196850387721908,0,0
1313,53972,22,4.803160238193775,1,0
1633,62013,80,2.4667234768233413,0,0
1124,23727,443,3.2362749143387615,1,0
1415,50002,443,2.2483984056207125,0,0
1775,41569,443,4.581680488096304,1,0
1281,60571,53,2.4343747679264176,1,0
1663,61693,53,5.492411002013981,0,0
1535,2242,22,5.517661721507459,0,0
1465,25932,443,4.125928198151671,1,0
1309,61547,80,3.013041260140873,0,0
1074,57555,22,1.0083913595133385,0,0
1425,34768,53,3.5549079134754833,0,0
1755,14721,22,5.145302425440376,0,0
16908,157,65266,33.90650473974907,3,1
17294,94,54269,272.095004132862,3,1
1371,17374,443,5.855946551247483,0,0
1806,50181,53,2.586602017485673,0,0
1244,55124,80,5.835574634440871,0,0
17689,227,65260,101.06638948198898,2,1
1382,23602,53,1.1588731240365777,0,0
7774,108,62117,114.05809490338183,2,1
14972,80,55676,135.4798698631098,3,1
1712,9580,53,3.421603661732271,0,0
1662,8022,443,5.185964722789935,0,0
1287,46555,22,3.3224344435795903,0,0
1445,33545,53,2.002071346488141,0,0
1379,62428,80,4.577993376606188,0,0
1598,34545,53,2.9183950333785194,0,0
1790,6789,53,2.161068444724172,0,0
1299,50991,22,4.997694721489639,0,0
11484,906,52543,120.21091820111309,3,1
1584,21397,22,3.2489025257910926,0,0
1625,47150,22,1.7842287933791556,0,0
1530,42633,53,2.100805189024659,0,0
1933,45183,22,1.2780011163766756,0,0
13432,312,52924,255.266592251445,3,1
1715,36871,53,2.3879937605135324,0,0
771,8272,443,0.3086369759761032,0,0
1256,49077,80,4.707277476643141,0,0
1240,49414,443,0.8932054890730561,0,0
13498,593,58865,296.1352399458847,2,1
1188,63692,53,4.3001919251317196,0,0
1737,54886,443,4.748711610377312,0,0
1385,17627,53,2.340032792261675,0,0
12611,923,53322,96.83730274362874,3,1
1660,39464,22,2.224283987798371,1,0
1520,56350,443,1.1709382453012644,0,0
1064,10499,53,2.1053894762900587,0,0
1545,49106,80,1.4054712295229823,0,0
1284,7031,53,4.69644575031943,0,0
1518,46992,53,0.792665130798964,0,0
11546,814,62620,43.935289429090744,2,1
1042,19644,22,3.055689615837592,0,0
1863,16463,22,2.6306760227437964,0,0
13111,775,60649,261.6677238603095,2,1
1399,28477,80,5.853620941751094,0,0
12970,262,57691,249.8151984044179,3,1
1661,30679,22,1.462939997975337,1,0
2068,32524,80,5.501680379531677,0,0
8097,173,57450,155.30428134066813,3,1
1687,24259,22,3.8808908567287035,0,0
1368,1818,443,4.267699823565434,0,0
1620,65174,53,4.4487732910413005,0,0
1258,56820,22,2.97227428739017,0,0
8721,632,49520,60.16231616765302,2,1
16819,880,55571,101.93296015292977,2,1
16681,115,50377,260.8753899232689,3,1
15038,96,61914,207.81561940404916,2,1
1638,43727,22,4.798844035638255,1,0
1638,62425,443,5.135309527989295,0,0
1044,55271,22,0.8733066277911475,0,0
1357,59001,22,3.776874974758734,0,0
1524,50018,80,1.3420742342718366,1,0
1970,6814,443,5.144652048065141,0,0
882,24471,22,5.424879031555428,0,0
1734,28296,80,4.763029387519,0,0
14989,727,62892,57.4596165921855,2,1
1863,61499,22,5.951128813963182,1,0
1342,59051,443,2.244063776308441,0,0
1108,15887,53,4.902914696314814,1,0
1860,64312,22,1.0902796470239564,0,0
1473,64454,443,2.9923669689019947,1,0
12463,305,51626,171.916211330411,3,1
1911,57267,53,0.9936581347363517,0,0
1316,48420,53,4.722503266999905,1,0
1367,34018,443,4.358945057592222,1,0
1625,51034,80,5.120280503919455,1,0
1155,23096,22,5.18071615763119,0,0
1582,64066,80,0.4359981451188881,0,0
1802,54633,22,4.1466475210369005,0,0
1579,22448,80,1.7909488395624595,0,0
1238,12722,443,2.3179912557428213,1,0
907,33785,22,2.6438102208022127,0,0
1915,6562,443,3.091723701382025,0,0
8231,393,51204,82.41537676505328,3,1
1386,15431,443,4.359923762237522,1,0
1150,60841,53,1.5235180859238981,0,0
11804,836,51779,115.76853170296427,2,1
1732,44218,53,5.337977946850421,0,0
1390,44976,53,1.2430316651277806,0,0
1293,25498,443,1.9634244451566674,0,0
1555,17506,53,0.9001832084439899,0,0
12832,533,52699,227.5314731052778,2,1
1719,20854,53,5.528390717373684,0,0
13877,880,49361,272.29710144812157,2,1
1894,54279,443,2.9055578495761445,0,0
14502,252,62384,219.54631481104184,2,1
1720,29106,443,4.040781177956936,0,0
11590,383,56026,267.95701166170795,2,1
1354,11071,53,2.791416192703971,0,0
1021,19496,80,4.417986041333293,0,0
1839,6991,80,3.059707418956784,0,0
1566,3697,443,4.925250416709433,1,0
14973,655,60449,66.78983885561165,3,1
12473,675,62172,293.021022565959,2,1
8334,266,52831,213.04107470534663,2,1
1377,64389,443,2.019307613152954,0,0
1387,63959,80,2.4507504779190046,0,0
8800,551,61690,186.14420133243095,3,1
1555,14009,22,0.9400587323345029,0,0
1831,44107,22,4.399662762053449,1,0
1925,57252,53,5.811374972228007,0,0
1335,3040,80,5.543193976993084,0,0
9892,297,56857,132.12909611921538,3,1
1690,28700,53,1.500116936396781,0,0
1050,47245,22,3.3100909398760625,0,0
1335,59234,53,3.5078300940908997,0,0
1754,41108,53,3.6851630281458503,0,0
1466,28547,22,3.717930664239462,0,0
1887,17140,80,4.576769946948806,0,0
1447,11769,22,3.9408108402264146,0,0
1656,31529,22,3.24743386251424,0,0
1929,5923,80,1.8129971684597401,0,0
1021,17471,53,5.692764199577808,0,0
1468,64993,53,2.162813859860979,1,0
13902,21,60782,35.73223275197267,2,1
1721,24895,22,3.0904309120093374,0,0
1148,18966,443,2.321942624538704,1,0
8438,37,51845,172.86204388430448,2,1
1166,45888,53,3.0897717489367507,0,0
987,48987,22,5.75077549695095,0,0
1234,28897,53,3.011593560890437,0,0
903,55264,80,2.6142765129064327,0,0
848,39437,80,3.5447600552710368,0,0
1370,8234,53,2.772395173871802,0,0
1495,63955,22,4.7010031873597375,0,0
1626,63327,80,4.653703834779866,0,0
1619,37879,53,3.6684505071797426,0,0
10654,743,56496,243.11337336658556,2,1
1444,48882,22,3.8146549895909003,0,0
1331,3043,443,5.44229101387449,0,0
6899,708,55226,291.88352036438886,3,1
1348,27489,80,0.09791309867042314,1,0
1117,59384,22,4.591596637725737,0,0
1505,29063,443,4.762514287243804,0,0
8561,134,58306,223.59469836848686,3,1
1622,47590,443,2.360939423284127,1,0
1855,55357,80,4.97001474126226,0,0
13767,296,53261,53.402674772384415,2,1
1577,10304,22,3.241162460452331,0,0
1729,19931,22,1.5838960898765493,0,0
1974,18944,53,0.15987213411475398,0,0
1917,64826,22,2.7775622991635767,0,0
1469,5020,22,3.828220667814495,0,0
1506,26789,22,4.151240286418241,0,0
11624,18,53796,109.7451496753971,2,1
16048,65,51936,163.10568211686518,3,1
1899,37831,53,3.8560023873995593,1,0
1007,37075,22,3.267570985322651,0,0
1663,45675,53,5.2362387845943275,0,0
1904,1458,80,1.5346550526376064,0,0
1608,56163,80,2.6129147505437067,0,0
1809,51053,22,4.197104373010709,0,0
824,58231,80,1.49237467964194,0,0
13746,196,61898,284.94024822128665,2,1
1359,6604,80,1.6555337486663722,1,0
1800,15318,443,5.471257832273996,0,0
1137,36362,53,1.2783340181679603,0,0
1674,29670,53,1.15852616313693,1,0
1750,18129,53,0.8555231576912634,0,0
1227,45576,443,5.069646176432477,0,0
1495,7357,443,5.530125620520122,0,0
1319,38391,53,4.4761344575057835,0,0
1464,3706,22,3.7932232037085605,0,0
1567,60964,53,5.328494892230156,1,0
1290,4262,443,0.3673181995396043,0,0
1396,21538,53,5.566743424832119,1,0
1366,57295,80,1.0421361333243226,1,0
10658,540,54583,154.50465431625457,2,1
12017,893,54700,55.260892695557416,3,1
1345,18767,443,4.88982171520917,1,0
1741,13881,22,3.154619361953572,0,0
12269,24,65445,212.78068084884507,3,1
1518,57387,22,2.4372282248824066,1,0
7572,686,61626,278.1952160496455,3,1
1654,48125,80,1.5026337062352446,0,0
11023,63,50102,87.604511274768,2,1
1100,5585,443,2.581913286565255,0,0
1211,12303,443,2.4033258114899647,0,0
1779,25493,53,5.096163249616672,0,0
1564,1586,443,1.1541688863330344,0,0
1937,39575,22,5.600231489073028,0,0
1866,42424,443,0.6174741569932638,0,0
1544,54555,22,4.732410113636972,0,0
1472,64312,443,1.287877592884302,0,0
1430,43606,80,3.3927925880129366,0,0
1432,48397,22,2.314368491035937,0,0
1454,19999,80,2.7241488130828704,0,0
9993,593,53448,45.44192191297258,2,1
11633,323,50098,272.6752424526623,3,1
1639,23277,22,4.3028776830705935,0,0
1686,7985,22,5.593064596128583,0,0
7936,736,55673,111.9547766573586,3,1
1397,6618,53,4.239393122164828,0,0
1521,30385,80,4.28188152122749,0,0
1477,21125,22,1.0700216166245726,0,0
1833,24658,443,5.269971832356743,0,0
1885,58216,80,5.879828820469719,0,0
995,33812,443,3.8350123560473794,0,0
1698,34411,22,1.7807344068531052,0,0
1581,23183,22,2.6522996847975575,0,0
10824,613,49371,94.52020454608538,3,1
1250,56054,80,4.30125210906688,0,0
1477,57184,80,3.0162304386710677,0,0
1284,56072,22,5.203824045830205,1,0
1432,18223,53,3.023037950187868,0,0
1691,31418,53,0.22202534843601585,0,0
1327,47046,22,0.5105994616404936,0,0
12467,442,49592,92.72684960041339,3,1
1146,18230,443,3.9098951869216885,0,0
1326,36245,53,4.689578278910775,0,0
1093,4926,443,1.6043434960587923,1,0
1513,37181,80,4.917753219227797,1,0
1368,38042,443,0.24746639983875884,0,0
1129,29754,53,2.4096424398038847,0,0
1327,6937,80,0.5647301501914979,0,0
1358,34782,80,2.207570861933499,0,0
1996,21585,22,0.41931731341564127,1,0
1380,49915,443,2.0340692721633014,0,0
1334,48522,80,0.4202338272808399,0,0
1565,46785,53,3.612403879287546,1,0
1423,9722,443,2.8512565188680576,0,0
1377,38556,80,4.764488237911836,0,0
1670,28313,80,3.2575863628823725,1,0
1416,35536,443,4.985081154908675,1,0
15787,612,59287,34.72400143888389,3,1
1422,16249,53,5.055224165790766,0,0
1431,23147,80,2.6965777966679663,0,0
1306,48338,80,5.059992342325122,0,0
18581,978,59530,192.5668610993938,2,1
6639,565,58845,230.66946760870368,3,1
1336,14751,80,5.999235057731096,0,0
8749,141,61142,232.1594514597184,2,1
1667,58821,80,0.82323167925768,0,0
1587,29439,80,4.107884811320364,0,0
1523,32810,22,4.525606159904929,0,0
1226,30372,53,3.4799361459324416,1,0
1385,64882,80,1.4180547230960856,0,0
1308,54257,443,2.8848521309482797,1,0
1875,30826,80,2.125756994681305,0,0
1952,9245,443,4.456084269860573,0,0
1435,30313,443,0.42879683278399516,0,0
1148,39005,22,5.198977156952305,0,0
1096,3935,80,2.2118360024017725,0,0
13643,215,52122,292.58765771874226,2,1
961,53044,443,2.7778822803670566,0,0
1263,5120,53,0.4191692995098859,0,0
1234,44172,80,5.295805329720123,0,0
1109,46930,22,2.5923261633576,0,0
1012,37024,22,3.9300596004514325,0,0
1218,45464,443,1.0963543938313456,0,0
12460,206,56537,65.46452287401397,3,1
1785,22610,22,2.105405995542805,1,0
1349,21797,80,4.271927912568462,0,0
7324,435,56406,141.84437453281052,3,1
1205,42807,80,2.462875067674764,0,0
10506,106,59710,238.73740370452316,3,1
15665,365,50563,262.924116428499,3,1
12216,830,51175,126.91944695125756,2,1
11530,732,65305,59.64039519370631,3,1
1223,11426,53,5.428658222665634,0,0
1558,42906,443,5.285683120095114,0,0
1719,25819,443,4.838185535363296,0,0
1615,31352,53,5.730926436930032,0,0
1638,4089,22,1.1274301787322494,1,0
1825,25302,80,0.9495383700566629,0,0
1984,50551,443,3.6158373146474165,0,0
1579,10359,443,4.4637868101357645,0,0
10497,272,59340,268.73595936164327,3,1
1815,44270,443,5.9805220862935125,1,0
1457,29586,443,4.27079868534384,0,0
1008,20203,443,4.359158011975675,0,0
1328,65158,80,2.183735761072966,0,0
1338,26554,22,1.5962837773763512,0,0
1063,2641,80,0.550404943233056,0,0
8472,422,60829,184.52926572846275,3,1
2053,10662,80,4.655184547788117,0,0
1207,42315,443,4.153561496561916,1,0
1673,2691,443,1.0856816175734851,0,0
1880,54595,22,5.651396529440082,0,0
15870,544,62375,299.3044728398941,3,1
1546,54557,443,2.0383938621340443,0,0
7915,329,49479,232.81741030063418,2,1
1352,8949,80,3.479607925940581,0,0
1585,60985,53,3.5684884093019185,0,0
1081,57030,22,5.178938509998099,0,0
1598,9104,443,3.5557453952449256,0,0
1298,16218,22,4.912900856452496,0,0
1645,52914,53,0.8063597865494387,0,0
1728,9269,22,2.880973060821678,0,0
1598,2840,80,2.639983422397225,0,0
1162,14922,53,1.694457104629602,0,0
15545,611,62838,51.06786024138874,3,1
9669,520,50956,197.27724183282064,2,1
1299,11026,80,2.620427303414466,0,0
999,61288,22,5.099578619931323,0,0
1663,45064,80,5.974701951004201,0,0
1308,63617,443,4.637494259728818,0,0
1316,9228,80,2.1025244043174314,1,0
1460,18155,53,2.963655750857245,0,0
1764,56940,443,5.124196360990867,0,0
13465,942,53283,84.75262452880413,3,1
9190,685,50220,249.17446165184714,2,1
1552,26131,443,0.14053835166131434,0,0
947,63194,80,2.538620541873485,0,0
1742,5407,80,1.7285640563164062,0,0
1677,26592,443,4.7087807257311285,0,0
1485,11953,22,1.8923182760649393,0,0
1362,60564,53,4.3567806568465235,0,0
12671,450,63933,257.04928059513406,3,1
13539,569,55408,120.3028001080657,3,1
1582,6217,22,4.259854013207309,0,0
1152,5393,80,2.7438663785553135,0,0
19510,535,50204,292.73750831039325,2,1
1581,34743,53,1.3322318772109047,0,0
1438,32375,22,5.33976446259255,0,0
1518,63993,53,0.14943100773947138,0,0
1302,33803,22,4.425970647468756,0,0
1698,53488,53,5.671018852411203,1,0
6418,300,54237,288.2708325518107,2,1
1315,50640,443,5.85967296442928,1,0
1550,5147,22,2.736180133702919,0,0
1690,1207,53,1.482238957204485,0,0
9386,619,64619,68.39632059997624,2,1
1431,9664,80,0.39599916737008684,1,0
1400,19252,80,4.430613700454951,0,0
1587,39089,53,2.436362398407856,0,0
1606,22367,443,4.831227228331845,0,0
1190,48866,22,5.528550644027803,1,0
1781,18740,22,1.739313830964415,1,0
1562,45332,80,5.411730873752722,0,0
11914,571,53530,89.0307698248705,3,1
11423,735,59743,165.11602886020137,2,1
1259,3497,53,0.49531478775486026,0,0
1148,15075,443,1.6002428339529402,0,0
1339,9645,22,3.8564988866241934,0,0
1251,46438,22,2.273498159930527,0,0
1191,21497,443,5.683265348706491,0,0
14008,5,61311,35.78134681330299,2,1
1717,22378,80,2.6631933858118684,1,0
8989,1019,57956,78.26881474595197,2,1
1211,37684,80,2.88795895202087,0,0
1792,39769,443,5.804371010615748,0,0
1098,12543,443,1.3485699759478653,1,0
1975,14547,443,2.987629266549527,1,0
1368,43169,22,2.1098025808961514,1,0
1104,9406,443,4.28963837845523,0,0
1659,23209,22,1.104555376745503,0,0
6023,134,52228,127.65692583265273,3,1
1585,29311,443,3.5823666926675157,0,0
1653,32590,22,2.1566918776718227,0,0
13159,737,57456,113.9967804401169,2,1
1497,21778,80,2.048333179371951,0,0
14238,742,59669,46.017531291525,2,1
1486,22518,22,1.176177325998859,0,0
1236,22995,22,3.776872391891389,1,0
1632,24489,22,5.551636039865364,0,0
1479,41616,53,3.385908278329057,0,0
1611,22143,22,2.299029291449272,0,0
9221,523,50233,160.13113309742482,3,1
1604,39215,22,1.6762085339896318,0,0
1387,28747,80,2.192124580234296,0,0
1813,2134,53,2.6687895924751355,0,0
1316,21175,443,5.877286127015405,0,0
12715,119,65118,128.14006802130467,3,1
1486,17824,80,3.4141501821055003,0,0
1344,9578,53,2.9227640913849458,1,0
1425,46542,53,1.4048073448836644,0,0
1622,19209,80,2.862355139720826,0,0
1517,47757,80,1.5825937558630963,1,0
9681,740,56691,98.350252432249,3,1
1428,57378,80,1.5773563514641633,0,0
1257,57508,22,5.3047602689124,0,0
11830,275,64030,32.968998104417764,2,1
1838,34380,443,0.6959043787472584,0,0
1436,32169,22,3.8748009452388184,0,0
1321,38980,22,5.1850044686650465,0,0
1794,58420,80,4.750659231771594,1,0
1840,24550,22,2.3104617917035157,0,0
1870,25009,22,4.868214959092968,0,0
8322,666,65091,140.48318141209614,3,1
1280,47077,80,4.989195622283329,0,0
1654,61191,443,5.803979649208445,1,0
16122,212,57744,299.5804811746697,3,1
16798,857,59337,150.73705744529542,3,1
1577,21707,53,1.6755508984542433,0,0
1370,64003,22,2.439788804411649,0,0
11329,453,56208,210.27540515785833,2,1
1781,16560,22,2.468902967627728,0,0
8956,547,50781,76.23188229086934,3,1
1469,63281,80,4.753429519677567,0,0
1550,9393,443,3.6062086617654545,0,0
13073,400,52727,294.3708136614627,3,1
1230,1572,443,3.754992491494462,0,0
1598,48824,80,0.750423284541633,0,0
1455,27032,53,4.719966456363636,0,0
1021,23139,22,0.30270191740604746,1,0
1704,10432,22,5.113038423227784,0,0
1699,48188,22,2.3458394914943295,0,0
1696,52574,443,2.973911840006146,0,0
1371,33212,22,3.7932772050670467,0,0
1320,42667,80,2.25859827055872,0,0
1670,14645,53,3.5259580802406427,0,0
1807,21463,443,0.09415083188986856,0,0
1549,58829,443,2.9716788955368294,0,0
1255,49104,443,2.383202233161512,1,0
1500,41191,53,1.5152810576856752,0,0
1376,41172,443,1.3840483826426169,1,0
1671,62069,22,4.21520254374089,0,0
1439,28937,53,2.8097392266675953,0,0
1429,64606,22,0.38886956040930293,0,0
1383,65099,53,3.275910967152003,0,0
1340,6930,53,0.18459826490624903,0,0
1654,21347,22,2.556316915428701,0,0
7913,190,60026,123.01365455304307,2,1
1689,4367,80,1.7018360227353608,0,0
1661,50744,80,5.655772288243862,1,0
1556,31617,80,1.5404845014639847,0,0
1695,24425,443,1.1133847687750904,0,0
1961,60392,53,3.030176222623885,0,0
1225,57073,53,0.5971891755392058,0,0
10640,209,63225,110.5116901489456,2,1
1564,41691,53,0.12240165502309726,0,0
1704,59572,53,0.6420215148268633,0,0
10605,597,56481,135.43158773138566,3,1
1777,6698,80,1.2267173843242347,0,0
11421,848,57876,53.328907327406554,2,1
1121,7742,80,1.7484143338392,0,0
1736,61979,22,0.13988930124684107,0,0
15698,577,52194,31.518179293267856,3,1
1510,8875,443,0.5328975322920539,0,0
11658,993,63535,71.30831951416873,2,1
1393,31423,80,0.9714169852534115,0,0
8423,705,50777,137.6802092620364,3,1
17436,25,62509,268.72457803863324,3,1
1096,16477,80,5.541420202785112,1,0
1606,38341,53,2.568274676866609,0,0
8290,122,55752,274.50619526260743,2,1
1670,48044,443,3.98641302718478,0,0
1574,52806,22,5.901319935835246,0,0
1496,28121,53,4.739456883109071,0,0
1672,59451,80,4.791999934430088,0,0
1731,19946,53,0.5028012822085061,0,0
1444,62620,53,5.517174492504471,0,0
1540,36691,443,4.416864005613294,0,0
1500,20958,443,1.114755119768205,1,0
1247,41100,22,2.3596769562217905,0,0
1571,23175,22,5.769611492085949,0,0
1478,26944,443,4.682561999887827,0,0
1689,44460,22,1.755489274447151,0,0
1522,62853,443,1.6261978013120297,0,0
1449,53461,443,5.853032254966785,0,0
8585,734,50087,33.57238911160023,3,1
13086,197,58442,42.780932978472734,3,1
1526,37892,80,4.250943854551101,0,0
